,face_id,file_id,x,y,w,h,ex,ey,ra,rb,theta,Female,Glasses,Occluded,Age,Trustworthiness,Dominance,IQ,upsidedown,BW,Roll,Pitch,Yaw,Trustworthiness_raw,Dominance_raw,Age_raw,IQ_raw,Trustworthiness_num,Dominance_num,Age_num,IQ_num,split
14769,54921,image70672.jpg,397.0,70.0,56.0,56.0,429.193634033,87.0090637207,33.3300170898,23.653560638400002,1.4523063898100002,1.0,0.0,0.0,3.307692308,0.539683,0.444444,3.866666667,0.0,0.0,-0.00031745174783282004,-0.353132843971252,0.6219738721847529,"[7, 5, 3, 5, 1, 4, 2, 6, 6, 1, 4, 6, 4, 6, 6, 4, 3, 3, 1, 4, 4, 5, 4, 4, 4, 3, 7, 5, 7, 5, 4]","[3, 5, 4, 3, 2, 3, 3, 4, 5, 3, 4, 4, 6, 6, 3, 7, 2, 3, 5, 3, 3, 6, 3, 3, 1, 7]","[3, 2, 3, 5, 4, 2, 4, 3, 3, 3, 4, 3, 4]","[5, 5, 5, 2, 3, 3, 4, 4, 4, 3, 3, 5, 4, 3, 5]",31,26,13,15,train
18548,59058,image14164.jpg,184.0,91.0,143.0,143.0,260.99432373,144.492462158,82.4298782349,58.498622894300006,-1.25875425339,1.0,0.0,0.0,4.0,0.513889,0.429487,4.2352941180000006,0.0,0.0,-0.289125561714172,-0.18395149707794198,0.0190364252775908,"[5, 5, 3, 4, 3, 5, 4, 4, 6, 2, 6, 2, 4, 5, 6, 6, 6, 4, 4, 5, 5, 4, 4, 5, 6, 5, 6, 3, 1, 6, 6, 6, 4, 6, 4]","[3, 4, 1, 7, 2, 4, 5, 1, 3, 4, 3, 3, 6, 4, 5, 3, 2, 4, 4, 3, 2, 2, 3, 6, 3, 5, 6, 3, 7, 1, 3, 2, 3, 4, 4]","[4, 4, 4, 5, 3, 4, 4, 3, 4, 4, 5]","[4, 3, 5, 6, 4, 6, 3, 3, 3, 5, 5, 4, 5, 4, 5, 4, 3]",35,35,11,17,train
19747,60361,image19621.jpg,288.0,46.0,38.0,38.0,307.492126465,60.5801239014,22.5083847046,15.9736919403,-1.36407864094,0.0,0.0,0.0,3.928571429,0.333333,0.479167,3.0909090910000003,0.0,1.0,-0.234602555632591,-0.0970487147569656,0.0036501509603112897,"[3, 2, 4, 1, 4, 1, 2, 4, 4, 1, 6, 1, 6, 4, 3, 4, 4, 3, 4, 1, 4, 5, 3, 1, 2, 2]","[2, 1, 2, 6, 3, 5, 4, 6, 2, 1, 2, 6, 3, 1, 2, 3, 5, 3, 6, 4, 4, 3, 3, 2]","[3, 3, 3, 3, 5, 4, 4, 4, 6, 5, 4, 3, 5, 3]","[2, 4, 3, 5, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 4, 3, 4, 2, 3, 1, 3]",26,24,14,22,train
13870,54009,image62218.jpg,203.0,109.0,179.0,179.0,298.33761596700003,174.186080933,102.939094543,73.05355072020001,1.53235375881,1.0,0.0,0.0,5.214285714,0.240741,0.615942,2.842105263,0.0,0.0,0.0104908179491758,-0.350695312023163,0.17378437519073495,"[4, 1, 1, 1, 1, 3, 1, 3, 1, 5, 3, 4, 1, 1, 3, 2, 4, 2, 4, 3, 3, 4, 1, 2, 1, 1, 3, 1, 2, 6, 1, 2, 1, 1, 1]","[7, 5, 5, 2, 2, 2, 7, 2, 1, 5, 7, 7, 1, 7, 4, 5, 6, 1, 7, 5, 7, 6, 7, 2, 4, 4, 2, 7, 1, 7, 3, 6, 7, 3, 5, 1, 7, 6]","[6, 4, 5, 5, 6, 5, 6, 5, 5, 5, 6, 4, 6, 5]","[2, 3, 3, 2, 2, 3, 3, 1, 3, 1, 2, 5, 6, 4, 1, 3, 1, 4, 5]",35,38,14,19,train
1138,40521,image11728.jpg,192.0,202.0,624.0,624.0,437.11544799800004,449.67367553699995,336.67010498,238.92716980000003,1.5140171051,0.0,0.0,0.0,3.6,0.217262,0.643192,4.388888889,0.0,0.0,-0.0824965164065361,0.0320529267191887,-0.3708868324756621,"[1, 6, 1, 1, 3, 1, 3, 1, 4, 1, 6, 4, 1, 2, 4, 2, 1, 1, 3, 1, 1, 4, 2, 1, 2, 1, 1, 4, 4, 1, 3, 2, 1, 1, 3, 2, 1, 5, 1, 5, 3, 3, 5, 2, 1, 2, 1, 2, 1, 4, 4, 1, 1, 1, 3, 3]","[7, 3, 1, 7, 4, 5, 6, 6, 5, 4, 3, 6, 7, 2, 5, 2, 5, 6, 4, 3, 6, 3, 3, 7, 6, 3, 5, 3, 6, 6, 6, 3, 4, 7, 6, 6, 7, 4, 4, 6, 5, 5, 6, 6, 5, 5, 6, 6, 6, 4, 4, 1, 3, 7, 5, 3, 6, 6, 7, 6, 7, 5, 7, 3, 6, 1, 2, 7, 3, 7, 3]","[4, 4, 3, 4, 3, 3, 4, 3, 4, 4, 3, 2, 3, 5, 5]","[6, 4, 3, 3, 6, 3, 6, 4, 4, 5, 3, 2, 7, 6, 2, 5, 6, 4]",56,71,15,18,train
16574,56868,image06233.jpg,1138.0,852.0,1273.0,1273.0,1481.33984375,1277.42333984,760.2719116210001,539.547790527,-1.53285157681,0.0,0.0,0.0,,,,,0.0,0.0,0.149667784571648,-0.22628290951251998,-1.41226661205292,"[6, 6, 3, 6, 4, 2, 4, 6, 4, 5, 5, 6, 5, 4, 1, 3, 6, 1]","[4, 3, 4, 5, 2, 2, 3, 6, 2, 4, 3, 5, 7, 4, 3, 1, 2, 2, 4, 7, 2, 6, 5, 4, 6, 4]","[3, 2, 3, 2, 4, 2, 7, 2, 3, 2, 4, 2, 3, 2, 3]","[6, 5, 6, 5, 5, 5, 5, 4, 6, 4, 6, 5, 5, 5]",18,26,15,14,train
16285,56568,image05034.jpg,38.0,172.0,331.0,331.0,215.11824035599997,294.787780762,179.066085815,127.079154968,1.35708892345,1.0,0.0,0.0,3.923076923,0.697917,0.431373,4.066666667,0.0,0.0,0.242783397436142,0.0353468731045723,0.237843915820122,"[6, 2, 5, 5, 6, 5, 6, 7, 3, 5, 5, 7, 6, 6, 6, 3, 6, 5, 6, 5, 3, 6]","[4, 3, 4, 1, 6, 4, 1, 3, 3, 4, 5, 3, 5, 2, 2, 5, 4, 2, 3, 4]","[2, 6, 5, 4, 5, 4, 4, 3, 3, 3, 3, 4, 5]","[2, 6, 4, 5, 2, 5, 4, 4, 4, 5, 4, 4, 3, 4, 5]",22,20,13,15,train
17088,57432,image08802.jpg,131.0,113.0,93.0,93.0,182.27532959,146.884078979,54.467475891099994,38.6543388367,-1.52537310123,1.0,0.0,0.0,4.1,0.246667,0.598485,4.166666667,0.0,0.0,-0.07503164559602739,-0.25203263759613,0.13885200023651098,"[3, 2, 4, 2, 1, 2, 3, 1, 1, 2, 1, 3, 3, 2, 4, 5, 1, 1, 4, 1, 3, 1, 3, 4, 3, 1, 3, 5, 4, 3, 5, 1, 3, 2]","[3, 2, 5, 5, 5, 3, 7, 6, 4, 6, 4, 3, 4, 5, 6, 3, 3, 7, 7, 4, 4]","[3, 4, 4, 5, 5, 4, 3, 4, 4, 5, 3, 4, 4, 5, 5, 4, 4, 4, 3, 5]","[5, 4, 5, 4, 3, 4, 6, 4, 2, 7, 5, 3, 4, 4, 4, 4, 4, 3]",34,21,20,18,train
18219,58690,image13345.jpg,135.0,114.0,160.0,160.0,209.57530212400002,170.923828125,94.51519012450001,67.0752944946,-1.47112762928,1.0,0.0,0.0,3.0,0.5,0.365079,4.0,0.0,0.0,-0.09630075097084048,-0.22623455524444602,-0.36286392807960494,"[2, 2, 2, 6, 5, 4, 5, 4, 4, 4, 5, 5, 4, 3, 6, 4, 5, 4, 6, 3, 6, 5, 3, 1, 4, 5, 4, 3, 3, 4, 3]","[4, 1, 4, 4, 2, 5, 2, 5, 4, 3, 5, 4, 5, 4, 7, 7, 4, 4, 2, 5, 1, 4, 6, 5, 4, 4]","[3, 3, 3, 3, 3, 3, 2, 2, 4, 3, 4, 3, 3, 3]","[5, 4, 4, 4, 6, 3, 5, 4, 4, 4, 3, 3, 3, 4]",31,26,14,14,train
10795,50691,image32870.jpg,49.0,71.0,221.0,221.0,172.748825073,151.229934692,121.697669983,86.36608886719999,1.51922917366,1.0,0.0,0.0,3.0909090910000003,0.384058,0.263889,4.294117647,0.0,0.0,-0.00547934882342815,-0.25801703333854703,0.2450276464223861,"[3, 7, 2, 3, 3, 4, 3, 2, 1, 3, 2, 3, 4, 3, 3, 3, 2, 1, 3, 5, 5, 5, 2, 3, 7, 3, 1, 1, 4, 4, 2, 3, 4, 2, 2, 6, 3, 6]","[1, 2, 3, 4, 4, 2, 2, 3, 6, 1, 1, 3, 2, 3, 3, 3, 3, 4, 2, 4, 4, 2, 3, 2, 2, 2, 3, 6, 5, 2, 5]","[3, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3]","[5, 4, 5, 6, 3, 5, 4, 4, 5, 4, 3, 5, 3, 4, 4, 5, 4]",38,31,11,17,train
19386,59963,image18959.jpg,273.0,156.0,54.0,54.0,299.056396484,178.45628356900002,32.1408042908,22.8096027374,1.35117805004,1.0,0.0,0.0,,0.403509,0.372549,4.230769231,0.0,0.0,0.223589405417442,0.10096216201782199,0.0828066021203995,"[5, 3, 2, 1, 3, 1, 5, 2, 5, 4, 2, 5, 2, 4, 4, 3, 7, 4, 5, 3, 3, 5, 5, 2, 4, 1, 5, 5, 1, 3, 4, 3, 5, 5, 4, 4]","[5, 1, 2, 3, 4, 2, 4, 5, 2, 4, 3, 1, 2, 6, 1, 5, 3, 5, 4, 3, 2, 3, 5, 1, 4, 4, 2, 3, 1, 2]","[5, 5, 5, 4, 5, 4, 3, 4, 5, 5, 5, 4, 6, 5, 3, 5, 2]","[2, 5, 4, 4, 5, 4, 5, 4, 3, 5, 6, 4, 4]",36,30,17,13,train
19855,60477,image19831.jpg,142.0,71.0,55.0,55.0,171.118896484,91.0643844604,32.6620101929,23.1794910431,1.51679480076,0.0,0.0,0.0,2.133333333,0.467949,0.309524,3.705882353,0.0,1.0,-0.0184360537678003,-0.38979628682136497,0.178411081433296,"[2, 2, 5, 6, 4, 3, 5, 3, 3, 5, 4, 3, 7, 2, 6, 4, 5, 6, 1, 3, 3, 3, 3, 2, 4, 5, 4, 4, 4, 2, 3]","[6, 1, 2, 1, 5, 2, 2, 1, 5, 4, 1, 2, 2, 3, 2, 5, 2, 1, 2, 1, 2, 4, 1, 1, 2, 3, 3, 2]","[3, 3, 4, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2]","[5, 4, 1, 6, 4, 6, 4, 4, 4, 4, 3, 2, 4, 4, 2, 3, 3]",31,28,15,17,train
17674,58078,image11278.jpg,890.0,280.0,318.0,318.0,1041.2857666000002,371.939697266,188.07595825200002,133.473266602,1.49593639374,0.0,0.0,0.0,3.846153846,0.186667,0.487179,2.6190476190000003,0.0,0.0,0.128539994359016,-0.5529634952545172,-0.10006730258464801,"[2, 2, 3, 2, 1, 1, 2, 3, 3, 2, 1, 4, 2, 4, 1, 2, 1, 3, 1, 5, 2, 2, 4, 2, 1, 2]","[2, 4, 3, 5, 5, 5, 3, 1, 3, 3, 5, 4, 5, 5, 3, 4, 3, 5, 6, 4, 5, 4, 6, 5, 7, 7, 4, 4, 5, 3, 2, 2, 6, 6, 6, 2, 3]","[3, 4, 4, 4, 5, 5, 5, 3, 3, 3, 3, 4, 4]","[3, 1, 3, 4, 5, 5, 2, 1, 2, 1, 4, 1, 2, 3, 3, 2, 2, 2, 2, 5, 2]",26,37,13,21,train
15090,55288,image00521.jpg,33.0,117.0,182.0,182.0,140.376571655,174.99725341799999,101.60167694100001,72.10441589359999,1.5120404958700002,1.0,0.0,0.0,3.52173913,0.345238,0.6290319999999999,3.5,0.0,0.0,0.0400770120322704,-0.3906282186508181,0.3681512176990511,"[5, 2, 1, 4, 2, 3, 2, 3, 5, 1, 7, 3, 5, 1, 4, 5, 5, 2, 4, 4, 2, 3, 2, 2, 3, 2, 4, 1, 2, 4, 5, 1, 2, 4, 6, 4, 3, 1, 4, 5, 3, 1, 5, 1, 2, 4, 3, 1, 2, 1, 6, 4, 2, 2, 3, 4]","[4, 5, 5, 5, 5, 6, 4, 5, 2, 5, 4, 5, 5, 5, 4, 6, 5, 4, 5, 4, 6, 3, 6, 6, 3, 2, 7, 7, 3, 5, 5, 6, 1, 7, 7, 5, 6, 4, 7, 3, 7, 3, 5, 7, 4, 1, 4, 6, 7, 2, 4, 6, 6, 5, 4, 7, 6, 1, 5, 4, 3, 7]","[4, 4, 3, 3, 4, 2, 4, 3, 4, 4, 2, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 4]","[2, 3, 3, 3, 7, 3, 2, 5, 3, 4, 2, 6, 3, 3]",56,62,23,14,train
17389,57778,image10085.jpg,69.0,98.0,235.0,235.0,183.23403930700002,177.425964355,128.677566528,91.3195648193,1.5034137964200005,1.0,0.0,0.0,3.357142857,0.65,0.365079,4.5,0.0,0.0,0.0770635232329369,-0.293289601802826,-0.0380986109375954,"[4, 4, 3, 3, 5, 7, 6, 5, 2, 6, 7, 5, 5, 6, 6, 7, 1, 3, 3, 3, 4, 4, 3, 5, 6, 3, 6, 5, 4, 6, 6, 3, 4]","[4, 4, 5, 3, 3, 1, 4, 2, 1, 2, 4, 3, 4, 5, 3, 5, 3, 4, 4, 2, 4, 3, 2, 6, 4, 1, 3, 6, 2, 5]","[3, 4, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 2]","[2, 4, 5, 4, 6, 7, 4, 3, 5, 5]",33,30,14,10,train
13979,54120,image63875.jpg,245.0,132.0,78.0,78.0,295.43118286099997,158.16636657700002,46.410610199,32.9365615845,-1.40564763546,1.0,0.0,0.0,3.882352941,0.5689649999999999,0.380555,4.0,0.0,1.0,-0.13799503445625302,-0.174326688051224,0.5107378959655761,"[6, 3, 4, 6, 4, 5, 4, 1, 4, 5, 3, 6, 5, 1, 3, 3, 2, 3, 5, 6, 5, 5, 3, 7, 5, 3, 4, 4, 5, 6, 6, 3, 5, 6, 5, 6, 2, 7, 5, 5, 3, 3, 5, 1, 5, 2, 5, 1, 4, 5, 7, 5, 6, 4, 6, 5, 7, 6]","[2, 6, 4, 3, 2, 6, 3, 2, 4, 4, 4, 3, 6, 3, 2, 6, 1, 3, 1, 6, 4, 1, 3, 3, 3, 5, 1, 4, 5, 1, 6, 6, 3, 2, 1, 2, 3, 3, 6, 3, 1, 1, 7, 2, 2, 3, 1, 5, 6, 2, 4, 5, 2, 6, 2, 2, 1, 1, 4, 4]","[5, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 4, 4, 4]","[2, 5, 4, 4, 3, 5, 3, 5, 5]",58,60,17,9,train
10305,50162,image27783.jpg,312.0,366.0,637.0,637.0,678.573913574,627.097167969,359.794342041,255.337921143,1.523640275,1.0,0.0,0.0,2.947368421,0.523809,0.341667,3.909090909,0.0,0.0,-0.03019480220973489,-0.0744969248771667,0.316499710083008,"[6, 4, 3, 4, 4, 3, 5, 6, 5, 5, 3, 1, 5, 5, 4, 4, 6, 2, 5, 5, 3, 5, 3, 2, 3, 5, 1, 3, 3, 4, 3, 4, 4, 5]","[1, 4, 3, 1, 4, 3, 5, 6, 3, 2, 2, 1, 3, 4, 3, 1, 5, 3, 2, 5, 4]","[3, 5, 3, 4, 1, 4, 4, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3]","[3, 4, 4, 2, 4, 5, 5, 3, 6, 3, 4]",34,21,19,11,train
1460,40853,image15866.jpg,984.0,755.0,1399.0,1399.0,1439.84460449,1245.9888916,795.178649902,564.320373535,-1.47870516777,1.0,0.0,0.0,4.333333333,0.689265,0.463203,5.043478261000001,0.0,0.0,0.07265372574329379,-0.228913828730583,-0.8176206350326541,"[5, 5, 3, 7, 2, 7, 5, 7, 4, 5, 5, 7, 4, 7, 6, 1, 5, 5, 4, 6, 5, 1, 7, 7, 6, 1, 6, 4, 5, 1, 6, 5, 6, 6, 7, 7, 5, 4, 6, 7, 5, 1, 4, 5, 7, 4, 6, 6, 7, 6, 7, 6, 6, 6, 6, 1, 7, 6, 5]","[5, 2, 1, 7, 7, 5, 5, 2, 2, 1, 2, 7, 5, 5, 3, 2, 3, 3, 4, 1, 5, 5, 5, 4, 3, 2, 3, 3, 2, 4, 3, 2, 6, 1, 1, 3, 1, 4, 5, 5, 3, 4, 1, 5, 5, 7, 3, 2, 3, 4, 7, 3, 3, 1, 1, 6, 6, 1, 5, 2, 5, 4, 4, 5, 2, 5, 4, 3, 5, 5, 4, 5, 6, 5, 6, 6, 6]","[5, 5, 4, 3, 4, 4, 6, 4, 4, 4, 5, 4, 5, 4, 4]","[4, 5, 4, 4, 7, 4, 5, 4, 6, 6, 5, 7, 5, 3, 5, 6, 5, 5, 5, 7, 3, 5, 6]",59,77,15,23,train
14343,54489,image66998.jpg,241.0,298.0,112.0,112.0,299.020111084,343.448028564,65.77578735350001,46.6795883179,-1.46278464794,0.0,0.0,0.0,5.6,0.507937,0.527778,3.705882353,0.0,0.0,-0.10771032422781,0.0753466114401817,-0.0177148692309856,"[2, 6, 4, 4, 1, 6, 2, 7, 6, 5, 5, 3, 4, 7, 2, 3, 2, 4, 3, 6, 2, 1, 7, 1, 4, 2, 1, 2, 2, 4, 7, 5]","[3, 1, 3, 5, 5, 7, 2, 3, 3, 5, 4, 3, 1, 2, 5, 4, 1, 3, 3, 5, 5, 5, 5, 3, 7, 7, 5, 4, 4, 2, 5, 2, 5, 5, 2]","[5, 5, 6, 6, 6, 6, 6, 4, 6, 5, 6, 5, 6, 6, 6]","[4, 4, 5, 3, 2, 4, 4, 4, 4, 2, 4, 4, 5, 2, 4, 3, 5]",32,35,15,17,train
16079,56347,image04250.jpg,1639.0,479.0,1663.0,1663.0,2482.3605957,1097.30651855,946.4741821289999,671.691345215,1.43523323536,1.0,0.0,0.0,4.1176470589999985,0.573333,0.4125680000000001,3.80952381,0.0,0.0,0.156714707612991,-0.079867884516716,0.15015095472335802,"[1, 1, 4, 5, 6, 5, 3, 4, 2, 5, 2, 6, 1, 6, 6, 4, 5, 4, 3, 6, 4, 6, 3, 4, 7, 5, 6, 7, 6, 3, 6, 6, 5, 6, 3, 5, 5, 5, 3, 3, 6, 3, 5, 4, 4, 4, 6, 5, 7, 6, 3, 5, 4, 5, 2, 1, 1, 4, 6, 4, 6, 5, 6, 2, 4, 7, 5, 3, 6, 2, 5, 7, 2, 4, 7]","[5, 6, 1, 1, 4, 4, 2, 2, 4, 4, 2, 2, 2, 3, 4, 1, 6, 3, 2, 6, 6, 6, 2, 5, 3, 5, 6, 4, 2, 5, 3, 1, 1, 4, 4, 6, 5, 6, 2, 4, 1, 2, 6, 1, 6, 4, 5, 2, 6, 2, 2, 2, 1, 4, 5, 2, 1, 6, 3, 3, 4]","[4, 3, 5, 4, 4, 5, 5, 4, 5, 4, 3, 5, 3, 4, 4, 4, 4]","[7, 4, 3, 3, 2, 4, 2, 4, 3, 7, 2, 3, 4, 3, 3, 5, 6, 1, 4, 6, 4]",75,61,17,21,train
18077,58534,image13013.jpg,259.0,168.0,243.0,243.0,376.812835693,258.123382568,140.272369385,99.5481338501,1.52083790302,0.0,0.0,0.0,5.692307692000001,0.277778,0.5,3.9,0.0,1.0,0.0453430078923702,-0.0867842733860016,-0.09011287242174147,"[1, 3, 7, 1, 5, 5, 2, 2, 3, 4, 1, 2, 6, 1, 2, 6, 2, 5, 2, 7, 4, 6, 2, 2, 1, 1, 1, 5, 2, 4]","[7, 5, 2, 1, 3, 2, 4, 3, 6, 5, 3, 3, 1, 4, 2, 2, 4, 1, 7, 7, 4, 4, 7, 7, 3, 5, 4, 7]","[6, 6, 6, 5, 6, 5, 6, 5, 5, 7, 5, 6, 6]","[5, 6, 3, 5, 3, 2, 3, 3, 4, 5]",30,28,13,10,train
18820,59352,image15759.jpg,56.0,132.0,223.0,223.0,183.22799682599998,207.128067017,124.340240479,88.2414627075,1.5397503376,1.0,0.0,0.0,3.0,0.567708,0.530303,4.266666667,0.0,0.0,0.00884043704718351,-0.32981789112091103,0.268557190895081,"[4, 5, 5, 2, 5, 7, 5, 1, 3, 6, 4, 5, 6, 3, 4, 4, 7, 5, 5, 7, 5, 6, 5, 7, 4, 6, 6, 4, 5, 6, 3]","[1, 5, 3, 4, 4, 3, 4, 3, 7, 4, 4, 3, 3, 5, 3, 5, 3, 4, 4, 6, 5, 4, 3, 1, 6, 4, 3, 4, 6]","[5, 3, 4, 4, 3, 2, 1, 2, 2, 3, 4]","[3, 5, 4, 6, 4, 3, 5, 3, 6, 5, 5, 4, 2, 4, 5]",31,29,11,15,train
13649,53779,image59231.jpg,1038.0,216.0,598.0,598.0,1327.41943359,484.38101196300005,347.08300781199995,246.316970825,1.56408500671,0.0,0.0,0.0,4.1363636360000005,0.409836,0.457516,4.5625,0.0,0.0,0.0250769071280956,0.036893084645271294,-0.0551322847604752,"[3, 2, 7, 1, 1, 2, 3, 7, 5, 6, 6, 1, 1, 3, 3, 3, 2, 3, 1, 5, 3, 4, 4, 4, 4, 6, 3, 3, 5, 5, 2, 3, 7, 3, 5, 1, 1, 3, 2, 1, 3, 4, 6, 1, 5, 3, 4, 4, 6, 5, 1, 4, 3, 3, 6, 2, 1, 2, 2, 6, 6]","[2, 5, 3, 1, 4, 7, 4, 7, 5, 7, 7, 1, 4, 2, 2, 4, 3, 2, 6, 6, 1, 1, 2, 2, 4, 6, 7, 2, 7, 2, 5, 3, 2, 5, 3, 5, 4, 2, 2, 3, 3, 5, 1, 3, 4, 7, 4, 2, 1, 6, 5]","[6, 5, 4, 5, 4, 3, 5, 4, 4, 3, 6, 4, 4, 3, 3, 2, 4, 5, 5, 4, 4, 4]","[3, 7, 5, 5, 4, 4, 5, 5, 4, 4, 6, 5, 5, 5, 4, 2]",61,51,22,16,train
11094,51011,image36167.jpg,227.0,158.0,94.0,94.0,271.52664184599996,188.90129089400003,54.9751396179,39.0146141052,1.41919076443,1.0,0.0,0.0,2.2,0.601449,0.440476,3.823529412,0.0,0.0,0.145008847117424,-0.222468316555023,-0.0198561903089285,"[7, 7, 5, 5, 4, 4, 4, 5, 7, 6, 3, 2, 4, 5, 4, 3, 1, 5, 4, 5, 5, 5, 7, 6, 2, 5, 5, 3, 6, 4, 3, 4]","[1, 5, 4, 5, 2, 3, 6, 3, 3, 2, 5, 2, 2, 5, 5, 3, 2, 6, 5, 3, 6, 3, 5, 5, 1, 2, 5, 2, 2, 2, 3, 3, 2]","[1, 2, 3, 3, 2, 2, 3, 1, 2, 2, 4, 1, 2, 2, 3]","[4, 6, 3, 3, 5, 4, 5, 2, 3, 4, 3, 3, 4, 3, 5, 4, 4]",32,33,15,17,train
16047,56313,image04087.jpg,-42.0,72.0,388.0,388.0,165.748519897,192.216781616,197.39231872599998,140.084869385,1.4016951322600002,1.0,0.0,0.0,3.333333333,0.4375,0.6176470000000001,4.0,0.0,0.0,0.121345266699791,-0.41014686226844804,0.221271276473999,"[4, 1, 3, 5, 1, 7, 7, 4, 2, 6, 1, 1, 5, 1, 4, 2, 5, 1, 1, 7, 7, 5, 4, 7, 3, 2, 1, 7, 3, 4, 2, 5, 5]","[5, 6, 4, 4, 5, 6, 5, 2, 5, 7, 5, 3, 6, 7, 6, 5, 2, 6, 5, 4, 7, 6, 2, 6, 3, 4, 7, 3, 4]","[3, 4, 4, 3, 4, 3, 3, 3, 4, 3, 5, 3, 4, 2, 3, 3, 3, 3]","[3, 5, 4, 4, 5, 3, 4, 4, 4, 4, 3, 4, 4, 5, 4, 5, 3]",33,29,18,17,train
18717,59239,image14935.jpg,109.0,177.0,124.0,124.0,185.606048584,217.51541137700002,71.3555831909,50.6394462585,-1.53027796745,1.0,0.0,0.0,4.928571429,0.358333,0.575758,4.125,0.0,0.0,-0.0527491457760334,-0.260367065668106,0.483837276697159,"[4, 2, 3, 5, 1, 4, 2, 2, 1, 2, 4, 7, 2, 4, 3, 4, 3, 5, 5, 4, 4, 3, 2, 4, 1, 3, 2, 4]","[4, 3, 4, 1, 6, 7, 3, 6, 6, 5, 5, 4, 4, 2, 4, 6, 4, 6, 3, 5, 4, 6, 7, 3, 4, 7, 4, 3, 7, 5, 7, 5, 5]","[5, 4, 6, 4, 6, 5, 4, 5, 5, 5, 5, 4, 6, 5]","[5, 4, 4, 3, 5, 4, 4, 4]",28,33,14,8,train
11818,51792,image43387.jpg,186.0,3.0,278.0,278.0,383.697296143,93.37413024899999,165.339752197,117.337890625,1.46805036068,0.0,0.0,0.0,,,,,0.0,0.0,-0.120862759649754,-0.260335981845856,1.37024462223053,"[7, 2, 4, 2, 7, 5, 6, 6, 5, 3, 2, 6, 6, 3, 5, 3, 7, 4, 4, 1, 4, 6, 3, 5, 2, 2, 3, 5, 4, 5, 5, 3, 2, 6, 7, 4, 5, 4, 6, 7, 5, 5, 7, 7, 6, 5, 3, 3, 5, 5, 4, 7, 5, 1, 6, 3, 2, 7, 2, 5, 4, 2, 5, 3]","[3, 6, 6, 5, 6, 6, 5, 2, 4, 4, 5, 3, 4, 4, 3, 4, 3, 4, 1, 4, 6, 6, 4, 6, 4, 4, 2, 4, 6, 5, 3, 4, 3, 6, 4, 5, 3, 5, 5, 4, 7, 5, 7, 3, 3, 4, 4, 1, 6, 4, 4, 4, 3, 2, 5, 6, 3, 3, 6, 3, 3, 3, 4, 4, 1, 5, 4, 6, 2, 7, 6]","[4, 2, 3, 5, 4, 6, 5, 2, 2, 2, 4, 4]","[3, 3, 4, 2, 4, 5, 7, 3, 5, 3, 4, 4, 4]",64,71,12,13,train
10206,50053,image26717.jpg,912.0,692.0,1162.0,1162.0,1621.88977051,1142.18347168,669.265319824,474.96246337900004,-1.52001404762,1.0,0.0,0.0,1.909090909,0.622222,0.234848,3.285714286,0.0,0.0,-0.0601790100336075,0.0295521840453148,0.400675535202026,"[3, 6, 7, 4, 4, 5, 6, 5, 7, 1, 6, 6, 5, 6, 6, 1, 2, 3, 5, 3, 2, 5, 1, 2]","[1, 1, 1, 1, 2, 5, 2, 5, 4, 6, 1, 3, 3, 3, 2, 1, 1, 2, 2, 2, 4, 2, 2]","[2, 2, 2, 1, 2, 2, 1, 2, 2, 3, 2]","[3, 4, 5, 6, 3, 1, 4, 2, 2, 1, 4, 4, 4, 3]",24,23,11,14,train
12885,52952,image51049.jpg,1479.0,244.0,418.0,418.0,1697.55456543,394.949401855,246.85887146,175.190170288,1.42287802696,0.0,0.0,0.0,3.470588235,0.524242,0.30193200000000003,4.0,0.0,0.0,0.151425927877426,-0.232125625014305,0.2311424165964129,"[2, 3, 3, 2, 5, 6, 4, 5, 4, 5, 2, 5, 4, 3, 5, 6, 3, 4, 4, 4, 3, 2, 3, 4, 4, 4, 2, 2, 5, 2, 4, 6, 2, 6, 6, 5, 5, 5, 5, 6, 3, 4, 2, 4, 4, 5, 6, 6, 7, 6, 4, 6, 3, 1, 7]","[1, 1, 3, 4, 1, 4, 5, 2, 5, 2, 6, 3, 3, 2, 3, 3, 1, 2, 3, 3, 1, 2, 7, 2, 1, 3, 5, 2, 4, 5, 3, 1, 3, 3, 3, 2, 4, 2, 3, 2, 3, 2, 6, 3, 4, 7, 2, 2, 5, 3, 2, 1, 1, 3, 2, 3, 5, 4, 4, 2, 2, 1, 1, 2, 1, 3, 1, 2, 2]","[4, 4, 4, 3, 5, 3, 3, 3, 3, 3, 4, 3, 4, 2, 4, 3, 4]","[5, 4, 5, 4, 3, 3, 5, 5, 3, 4, 3, 2, 6, 6, 4, 3, 4, 3, 4]",55,69,17,19,train
